observer,genotype,time_off_food_min,bends,additive,food,date,plate,...9,...10
JB,N2,5,3,NA,OP50,6/10/2022,267,NA,NA
JB,N2,5,4,NA,OP50,6/10/2022,267,NA,NA
JB,N2,5,2,NA,OP50,6/10/2022,267,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,1,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,4,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,4,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,8,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,5,1,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,5,4,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,5,4,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,5,4,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,5,1,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,5,4,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/10/2022,269,NA,NA
JB,N2,30,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,30,4,NA,OP50,6/10/2022,266,NA,NA
JB,N2,30,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,30,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,30,1,NA,OP50,6/10/2022,266,NA,NA
JB,N2,30,2,NA,OP50,6/10/2022,266,NA,NA
JB,N2,30,2,NA,OP50,6/10/2022,266,NA,NA
JB,N2,30,3,NA,OP50,6/10/2022,267,NA,NA
JB,N2,30,2,NA,OP50,6/10/2022,267,NA,NA
JB,N2,30,2,NA,OP50,6/10/2022,267,NA,NA
JB,N2,30,4,NA,OP50,6/10/2022,267,NA,NA
JB,N2,30,8,NA,OP50,6/10/2022,267,NA,NA
JB,N2,30,2,NA,OP50,6/10/2022,267,NA,NA
JB,N2,30,3,NA,OP50,6/10/2022,267,NA,NA
JB,cest-1.2,30,6,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,3,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,4,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,1,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,1,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,30,3,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,30,1,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/10/2022,269,NA,NA
JB,N2,0,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,3,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,3,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,4,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,4,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,4,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,3,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,0,3,NA,OP50,6/15/2022,273,NA,NA
JB,N2,0,4,NA,OP50,6/15/2022,273,NA,NA
JB,N2,0,2,NA,OP50,6/15/2022,273,NA,NA
JB,N2,0,3,NA,OP50,6/15/2022,273,NA,NA
JB,N2,0,4,NA,OP50,6/15/2022,273,NA,NA
JB,N2,0,4,NA,OP50,6/15/2022,273,NA,NA
JB,N2,0,1,NA,OP50,6/15/2022,273,NA,NA
JB,N2,0,2,NA,OP50,6/15/2022,273,NA,NA
JB,N2,0,2,NA,OP50,6/15/2022,273,NA,NA
JB,N2,0,3,NA,OP50,6/15/2022,273,NA,NA
JB,cest-1.2,0,1,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,1,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,0,5,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,0,1,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,0,4,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/15/2022,275,NA,NA
JB,N2,5,4,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,3,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,3,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,4,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,3,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,4,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,5,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,3,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,5,NA,OP50,6/15/2022,272,NA,NA
JB,N2,5,2,NA,OP50,6/15/2022,273,NA,NA
JB,N2,5,3,NA,OP50,6/15/2022,273,NA,NA
JB,N2,5,3,NA,OP50,6/15/2022,273,NA,NA
JB,N2,5,2,NA,OP50,6/15/2022,273,NA,NA
JB,N2,5,4,NA,OP50,6/15/2022,273,NA,NA
JB,N2,5,4,NA,OP50,6/15/2022,273,NA,NA
JB,N2,5,1,NA,OP50,6/15/2022,273,NA,NA
JB,N2,5,2,NA,OP50,6/15/2022,273,NA,NA
JB,N2,5,2,NA,OP50,6/15/2022,273,NA,NA
JB,N2,5,5,NA,OP50,6/15/2022,273,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,1,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,5,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,1,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,5,1,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,1,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,1,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,2,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,3,NA,OP50,6/15/2022,275,NA,NA
JB,N2,30,4,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,4,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,3,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,3,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,2,NA,OP50,6/15/2022,272,NA,NA
JB,N2,30,3,NA,OP50,6/15/2022,273,NA,NA
JB,N2,30,5,NA,OP50,6/15/2022,273,NA,NA
JB,N2,30,10,NA,OP50,6/15/2022,273,NA,NA
JB,N2,30,2,NA,OP50,6/15/2022,273,NA,NA
JB,N2,30,1,NA,OP50,6/15/2022,273,NA,NA
JB,N2,30,5,NA,OP50,6/15/2022,273,NA,NA
JB,N2,30,3,NA,OP50,6/15/2022,273,NA,NA
JB,N2,30,4,NA,OP50,6/15/2022,273,NA,NA
JB,N2,30,4,NA,OP50,6/15/2022,273,NA,NA
JB,N2,30,3,NA,OP50,6/15/2022,273,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,3,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,1,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,4,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,3,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,3,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,1,NA,OP50,6/15/2022,274,NA,NA
JB,cest-1.2,30,1,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,30,3,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,30,3,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,30,3,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,30,2,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,30,3,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,30,1,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,30,4,NA,OP50,6/15/2022,275,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,4,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,3,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,1,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,3,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,4,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,3,NA,OP50,11/7/2022,293,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294,NA,NA
JB,cest-1.2,5,4,NA,OP50,11/7/2022,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294,NA,NA
JB,cest-1.2,5,3,NA,OP50,11/7/2022,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294,NA,NA
JB,cest-1.2,5,1,NA,OP50,11/7/2022,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294,NA,NA
JB,cest-1.2,5,1,NA,OP50,11/7/2022,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,11/7/2022,294,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,2,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,2,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,2,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,4,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,297,NA,NA
JB,N2,5,4,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,4,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,2,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,4,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,3,NA,OP50,11/7/2022,298,NA,NA
JB,N2,5,2,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,2,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,2,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,4,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,299,NA,NA
JB,N2,5,4,NA,OP50,1/25/2023,300,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,300,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,300,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,300,NA,NA
JB,N2,5,2,NA,OP50,1/25/2023,300,NA,NA
JB,N2,5,4,NA,OP50,1/25/2023,300,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,300,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,300,NA,NA
JB,N2,5,2,NA,OP50,1/25/2023,300,NA,NA
JB,N2,5,3,NA,OP50,1/25/2023,300,NA,NA
JB,cest-1.2,5,1,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,1,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,1,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/22/2023,317,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/22/2023,318,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/22/2023,318,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/22/2023,318,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/22/2023,318,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/22/2023,318,NA,NA
JB,N2,5,2,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,2,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,4,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,2,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,2,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,3,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,4,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,3,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,3,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,2,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,4,NA,OP50,2/22/2023,321,NA,NA
JB,N2,5,2,NA,OP50,2/22/2023,322,NA,NA
JB,N2,5,3,NA,OP50,2/22/2023,322,NA,NA
JB,N2,5,4,NA,OP50,2/22/2023,322,NA,NA
JB,N2,5,2,NA,OP50,2/22/2023,322,NA,NA
JB,N2,5,3,NA,OP50,2/22/2023,322,NA,NA
JB,N2,5,3,NA,OP50,2/22/2023,322,NA,NA
JB,N2,5,2,NA,OP50,2/22/2023,322,NA,NA
JB,N2,5,3,NA,OP50,2/22/2023,322,NA,NA
JB,N2,5,4,NA,OP50,2/22/2023,322,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,1,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,4,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/25/2023,329,NA,NA
JB,cest-1.2,5,4,NA,OP50,2/25/2023,330,NA,NA
JB,cest-1.2,5,1,NA,OP50,2/25/2023,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330,NA,NA
JB,cest-1.2,5,1,NA,OP50,2/25/2023,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/25/2023,330,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/25/2023,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2023,330,NA,NA
JB,N2,5,3,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,7,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,4,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,2,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,4,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,5,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,2,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,3,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,4,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,2,NA,OP50,2/25/2023,335,NA,NA
JB,N2,5,3,NA,OP50,2/25/2023,336,NA,NA
JB,N2,5,3,NA,OP50,2/25/2023,336,NA,NA
JB,N2,5,3,NA,OP50,2/25/2023,336,NA,NA
JB,N2,5,5,NA,OP50,2/25/2023,336,NA,NA
JB,N2,5,3,NA,OP50,2/25/2023,336,NA,NA
JB,N2,5,2,NA,OP50,2/25/2023,336,NA,NA
JB,N2,5,9,NA,OP50,2/25/2023,336,NA,NA
JB,N2,5,4,NA,OP50,2/25/2023,336,NA,NA
JB,N2,5,4,NA,OP50,2/25/2023,336,NA,NA
JB,cest-1.2,5,1,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,3,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,4,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,1,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,3,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350,NA,NA
JB,cest-1.2,5,3,NA,OP50,3/5/2023,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350,NA,NA
JB,cest-1.2,5,3,NA,OP50,3/5/2023,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/5/2023,350,NA,NA
JB,N2,5,3,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,3,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,3,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,4,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,2,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,6,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,3,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,4,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,3,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,5,NA,OP50,3/5/2023,351,NA,NA
JB,N2,5,4,NA,OP50,3/5/2023,352,NA,NA
JB,N2,5,2,NA,OP50,3/5/2023,352,NA,NA
JB,N2,5,4,NA,OP50,3/5/2023,352,NA,NA
JB,N2,5,2,NA,OP50,3/5/2023,352,NA,NA
JB,N2,5,2,NA,OP50,3/5/2023,352,NA,NA
JB,N2,5,3,NA,OP50,3/5/2023,352,NA,NA
JB,N2,5,6,NA,OP50,3/5/2023,352,NA,NA
JB,N2,5,3,NA,OP50,3/5/2023,352,NA,NA
JB,N2,5,3,NA,OP50,3/5/2023,352,NA,NA
JB,N2,5,4,NA,OP50,3/5/2023,352,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/5/2023,362,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/5/2023,362,NA,NA
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362,NA,NA
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/5/2023,362,NA,NA
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/5/2023,362,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/5/2023,362,NA,NA
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362,NA,NA
JB,cest-1.2,5,1,NA,OP50,4/5/2023,362,NA,NA
JB,N2,5,4,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,2,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,2,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,2,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,3,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,2,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,3,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,3,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,3,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,4,NA,OP50,4/5/2023,363,NA,NA
JB,N2,5,4,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,2,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,5,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,2,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,4,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,4,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,2,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,2,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,4,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,2,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,N2,5,3,NA,OP50,4/14/2023,375,NA,NA
JB,cest-1.2,5,1,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,1,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,1,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,5,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,1,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/14/2023,376,NA,NA
